충전소명,주소,상세주소,충전기ID,충전방식,충전상태,설치년도,lat,lon
돌문화공원관리소,제주특별자치도 제주시 조천읍 교래리 남조로 2023,,4,단독,사용가능,2021,33.4513306225484,126.656661764088
신화역사공원 J지구 공영주차장,제주특별자치도 서귀포시 안덕면 서광리 산35-7,,1,단독,사용가능,2021,33.2979121444715,126.305691801358
신화역사공원 J지구 공영주차장,제주특별자치도 서귀포시 안덕면 서광리 산35-7,,2,단독,사용가능,2021,33.2979121444715,126.305691801358
신화역사공원 J지구 공영주차장,제주특별자치도 서귀포시 안덕면 서광리 산35-7,,3,단독,사용가능,2021,33.2979121444715,126.305691801358
신화역사공원 J지구 공영주차장,제주특별자치도 서귀포시 안덕면 서광리 산35-7,,4,단독,사용가능,2021,33.2979121444715,126.305691801358
쇠소깍 공영주차장,제주특별자치도 서귀포시 쇠소깍로 104,,1,단독,사용가능,2021,33.2542467910888,126.622406641831
생물종다양성연구소,제주특별자치도 서귀포시 남원읍 신례동로 338,,1,단독,사용가능,2021,33.3164319503242,126.635041925317
제주농업기술원,제주특별자치도 서귀포시 중산간서로 212,,1,단독,사용가능,2021,33.2614572927722,126.488638315695
성산읍사무소,제주특별자치도 서귀포시 성산읍 일주동로 4330,,1,단독,상태미확인,2021,33.4425064803267,126.911164551718
표선면사무소,제주특별자치도 서귀포시 표선면 표선중앙로 74,,1,단독,상태미확인,2021,33.3266880565902,126.831042653611
대정하모3공영주차장,제주특별자치도 서귀포시 대정읍 대정읍 하모리 1513,,1,단독,상태미확인,2021,33.2238777095075,126.252560041675
제주영어교육도시,제주특별자치도 서귀포시 대정읍 보성리 2410,,1,단독,사용가능,2021,33.2879380296325,126.281985630612
산방산,제주특별자치도 서귀포시 안덕면 사계리 163-1,,1,단독,사용가능,2021,33.2359325711987,126.311908616308
성읍민속마을,제주특별자치도 서귀포시 표선면 성읍리 855-3,,1,단독,사용가능,2021,33.3844593296212,126.80138475134
제주월드컵경기장,제주특별자치도 서귀포시 법환동 870,,1,단독,사용가능,2021,33.2477049413697,126.510912126725
무릉문화의집,제주특별자치도 서귀포시 대정읍 서삼중로 128,,1,단독,사용가능,2021,33.2734604296115,126.198956286656
표선생활체육관,제주특별자치도 서귀포시 표선면 한마음초등로 399,,1,단독,사용가능,2021,33.3545660283964,126.813866043091
제주 곶자왈 도립공원입구,제주특별자치도 서귀포시 대정읍 에듀시티로 178,,1,단독,사용가능,2021,33.2832221526695,126.273571694591
서귀포예술의전당,제주특별자치도 서귀포시 태평로 270,,1,단독,사용가능,2021,33.2463334208179,126.550791145404
동부소방서,제주특별자치도 서귀포시 성산읍 일주동로 4120번길 7,,1,단독,사용가능,2021,33.4602889421094,126.909648974203
서귀포농업기술센터,제주특별자치도 서귀포시 남원읍 중산간동로 7413,,1,단독,사용가능,2021,33.2879719156491,126.607796723078
모구리야영장,제주특별자치도 서귀포시 성산읍 난산리 2967,,1,단독,사용가능,2021,33.4060576893695,126.819642273537
동홍동 주민센터,제주특별자치도 서귀포시 동홍로 104,,1,단독,충전중,2021,33.2578531473293,126.568919385851
영천동 주민센터,제주특별자치도 서귀포시 토평로 15,,1,단독,사용가능,2021,33.2687602899898,126.586643654738
서귀포자치경찰대,제주특별자치도 서귀포시 부두로 1,,1,단독,충전중,2021,33.2449555097238,126.565732541097
보목하수처리장,제주특별자치도 서귀포시 보목동 1413-1,,1,단독,사용가능,2021,33.2426491188676,126.59162616221
안덕면사무소,제주특별자치도 서귀포시 안덕면 화순서서로 74,,1,단독,사용가능,2021,33.2575815254076,126.330624405277
서귀포 자기주도학습지원센터,제주특별자치도 서귀포시 동홍중앙로 7번길 19,,1,단독,사용가능,2021,33.2512952220105,126.570323217299
제주도청 1청사,제주특별자치도 제주시 문연로 6,,1,단독,사용가능,2021,33.4882207234688,126.497722598412
제주시청,제주특별자치도 제주시 광양9길 10,,1,단독,사용가능,2021,33.5002142104177,126.532217532238
제주도청 제2청사,제주특별자치도 제주시 문연로 30,,1,단독,사용가능,2021,33.4893692488365,126.500552349812
구좌읍사무소,제주특별자치도 제주시 구좌읍 일주동로 3116,,1,단독,사용가능,2021,33.5221392692922,126.851885796261
한경면체육관,제주특별자치도 제주시 한경면 칠전로 41,,1,단독,사용가능,2021,33.3015196314552,126.184507668419
한라도서관,제주특별자치도 제주시 오남로 221,,1,단독,사용가능,2021,33.4762076291588,126.516196474169
거문오름,제주특별자치도 제주시 조천읍 선흘리 461,,1,단독,사용가능,2021,33.4546937496054,126.711725399814
동백동산습지센터,제주특별자치도 제주시 조천읍 동백로 77,,1,단독,사용가능,2021,33.5096986284984,126.715667231971
어리목휴게소,제주특별자치도 제주시 1100로 2070-61,,1,단독,사용가능,2021,33.3926868254858,126.494840454381
관음사지구안내소,제주특별자치도 제주시 산록북로 588,,1,단독,상태미확인,2021,33.4216134051671,126.549757591879
제주소방서 항만119센터,제주특별자치도 제주시 임항로 146,,1,단독,사용가능,2021,33.5200945592869,126.539070333762
노형동주민센터,제주특별자치도 제주시 노형9길 9-4,,1,단독,충전중,2021,33.4828815730764,126.476992147852
삼양동주민센터,제주특별자치도 제주시 지석13길 6,,1,단독,사용가능,2021,33.5218207082344,126.58557513391
녹고뫼안트레안내센터,제주특별자치도 제주시 애월읍 녹고메길 165,,1,단독,사용가능,2021,33.4059502323231,126.407969027391
외도동 주민센터,제주특별자치도 제주시 일주서로 7350,,1,단독,충전중,2021,33.4929257850648,126.432122115434
건입동 주민센터,제주특별자치도 제주시 만덕로 18,,1,단독,사용가능,2021,33.5150497238423,126.531503419813
해군호텔,제주특별자치도 제주시 해안마을서2길 19,,1,단독,사용가능,2021,33.4589830142145,126.448668786541
제주농업기술센터,제주특별자치도 제주시 애월읍 상귀길 173,,1,단독,사용가능,2021,33.4592162980895,126.403680618394
성판악,제주특별자치도 제주시 조천읍 516로 1865,,1,단독,사용가능,2021,33.3844995042587,126.619407091901
도남1차e편한세상아파트,제주특별자치도 제주시 오남로 7-13,,1,단독,사용가능,2021,33.4957910967437,126.521991051207
민속자연사박물관,제주특별자치도 제주시 삼성로 40,,1,단독,충전중,2021,33.5056303743354,126.531724114172
한라생태숲,제주특별자치도 제주시 516로 2596,,1,단독,사용가능,2021,,
제주특별자치도 인재개발원,제주특별자치도 제주시 산천단동길 26,,1,단독,사용가능,2021,33.4466192793206,126.560337335074
외도부영2차아파트,제주특별자치도 제주시 우평로 318,,1,단독,사용가능,2021,33.4849787176757,126.43351753333
교래자연휴양림,제주특별자치도 제주시 조천읍 남조로 2023,,1,단독,사용가능,2021,33.4513306225484,126.656661764088
설문대여성문화센터,제주특별자치도 제주시 선덕로 8길 12,,1,단독,사용가능,2021,33.4843969559424,126.500371293881
봉개동 주민센터,제주특별자치도 제주시 봉개북1길 15,,1,단독,충전중,2021,33.4916659787591,126.59473109114
추자면사무소,제주특별자치도 제주시 추자면 추자로 26,,1,단독,사용가능,2021,33.9635312980164,126.296078447714
자치경찰단,제주특별자치도 제주시 기자길 7,,1,단독,사용가능,2021,33.4850538135508,126.544142962615
환경성질환예방관리센터,제주특별자치도 제주시 구좌읍 다랑쉬북로 68-92,,1,단독,사용가능,2021,33.4856036838015,126.810257569465
애월도서관,제주특별자치도 제주시 애월읍 일주서로 6339,,1,단독,사용가능,2021,33.4633233602394,126.331309833394
제주현대미술관,제주특별자치도 제주시 한경면 저지리 2114-82,,1,단독,사용가능,2021,33.3384518310471,126.265966846143
신천지아파트,제주특별자치도 제주시 천수로 72,,1,단독,사용가능,2021,33.5044775087839,126.544787616647
서귀포천지연폭포,제주특별자치도 서귀포시 남성중로 2-15,"제주특별자치도 서귀포시  남성중로 2-15, 천지연폭포 매표소 앞",1,단독,사용가능,2021,33.2447168409268,126.559551124451
도남1차e편한세상아파트,제주특별자치도 제주시 오남로 7-13,제주특별자치도 제주시 오남로 7-13 도남1차e편한세상아파트,1,단독,사용가능,2021,33.4957910967437,126.521991051207
만장굴,제주특별자치도 제주시 구좌읍 만장굴길 182,,1,단독,상태미확인,2021,33.5283774190136,126.771615754394
제주종합경기장2,제주특별자치도 제주시 서광로2길 24,"제주특별자치도 제주시  서광로2길 24, 애향운동장 앞 주차장",1,단독,사용가능,2021,33.4950628704737,126.518797238902
서귀포향토오일시장,제주특별자치도 서귀포시 동홍동 778-1,,31,동시,상태미확인,2022,33.2680027089233,126.57300065336
서귀포향토오일시장,제주특별자치도 서귀포시 동홍동 778-1,,32,동시,사용가능,2022,33.2680027089233,126.57300065336
서귀포향토오일시장,제주특별자치도 서귀포시 동홍동 778-1,,33,동시,사용가능,2022,33.2680027089233,126.57300065336
서귀포향토오일시장,제주특별자치도 서귀포시 동홍동 778-1,,34,동시,사용가능,2022,33.2680027089233,126.57300065336
남원중앙동공영주차장,제주특별자치도 서귀포시 남원읍 태위로 657번길 2,,81,단독,사용가능,2022,,
남원중앙동공영주차장,제주특별자치도 서귀포시 남원읍 태위로 657번길 2,,1,단독,상태미확인,2022,,
제주남원동부 새마을금고주유소,제주특별자치도 서귀포시 남원읍 남원리 1379-1,제주특별자치도 서귀포시 남원읍 남원리 1379-1,1,단독,사용가능,2022,33.2771152326323,126.711967573286
제주해안경비단 1경비대,제주특별자치도 제주시 용해로 32,,1,단독,상태미확인,2022,33.5137049310809,126.50132226938
동명아파트 북측 공영주차장,제주특별자치도 제주시 삼양이동 2133-5,,1,단독,사용가능,2022,33.5221021356474,126.584537622463
노형2지구 공영주차장,제주특별자치도 제주시 노형동 3803-6,,1,단독,충전중,2022,33.4815511438281,126.475617156797
삼도일동 공영주차장,제주특별자치도 제주시 삼도일동 560-2,,1,단독,사용가능,2022,33.499284151817,126.516210838542
외도구획정리지구1 공영주차장,제주특별자치도 제주시 외도일동 440-7,,1,단독,사용가능,2022,33.4906046449377,126.428532788728
아라지구2 공영주차장,제주특별자치도 제주시 아라일동 6159,,1,단독,상태미확인,2022,33.4717926455651,126.550850115623
서귀포향토오일시장,제주특별자치도 서귀포시 동홍동 778-1,,1,단독,사용가능,2022,33.2680027089233,126.57300065336
서귀포향토오일시장,제주특별자치도 서귀포시 동홍동 778-1,,2,단독,사용가능,2022,33.2680027089233,126.57300065336
제주서부경찰서,제주특별자치도 제주시 애월읍 애조로 215,,1,단독,사용가능,2022,33.4734977061282,126.405378344484
제주서부경찰서,제주특별자치도 제주시 애월읍 애조로 215,,2,단독,사용가능,2022,33.4734977061282,126.405378344484
제주해안경비단,제주특별자치도 서귀포시 번영로 3262,,1,단독,사용가능,2022,,
제주해안경비단,제주특별자치도 서귀포시 번영로 3262,,2,단독,사용가능,2022,,
정부제주지방합동청사 주차장,제주특별자치도 제주시 청사로 59(도남동),,1,단독,충전중,2022,33.4908650462849,126.525058462742
정부제주지방합동청사 주차장,제주특별자치도 제주시 청사로 59(도남동),,2,단독,사용가능,2022,33.4908650462849,126.525058462742
정부제주지방합동청사 주차장,제주특별자치도 제주시 청사로 59(도남동),,3,단독,충전중,2022,33.4908650462849,126.525058462742
세화리 공영주차장,제주특별자치도 제주시 구좌읍 세화리 1507-1,제주특별자치도 제주시 구좌읍 세화리 1507-1,1,단독,사용가능,2022,33.5246908493039,126.856137591777
아라지구 공영주차장,제주특별자치도 제주시 아라일동 6140-4,제주특별자치도 제주시 아라일동 6140-4,1,단독,충전중,2022,33.4703617799429,126.546902802194
초남 공영주차장,제주특별자치도 제주시 노형동 3782,제주특별자치도 제주시 노형동 3782,1,단독,충전중,2022,33.4841885011385,126.478656537553
평대리 공영주차장,제주특별자치도 제주시 구좌읍 평대리 3351,제주특별자치도 제주시 구좌읍 평대리 3351,1,단독,사용가능,2022,33.5249520874336,126.853179119904
